id,label
5922,4
5923,0
5924,2
5925,0
5927,3
5930,2
5931,3
5932,1
5933,1
5935,1
5937,3
5938,2
5945,2
5946,0
5947,4
5948,2
5949,0
5950,0
5951,0
5955,4
5962,4
5965,1
5968,4
5971,2
5972,4
5973,4
5976,1
5977,0
5980,0
5981,3
5982,0
5985,1
5986,3
5988,2
5989,2
5990,3
5992,3
5994,0
5996,0
5997,4
5998,2
6000,1
6001,0
6002,2
6005,2
6007,4
6010,4
6012,1
6013,1
6014,3
6017,0
6018,2
6019,0
6021,0
6022,4
6023,1
6024,0
6025,1
6026,0
6028,1
6029,4
6030,1
6031,1
6033,1
6034,4
6035,4
6036,4
6043,2
6045,2
6046,4
6047,1
6049,1
6050,2
6052,2
6054,1
6055,3
6056,1
6057,1
6065,3
6066,3
6068,3
6069,3
6070,0
6075,2
6077,4
6078,0
6080,1
6081,2
6082,3
6085,4
6090,2
6091,2
6095,0
6096,1
6097,4
6100,3
6103,1
6104,3
6105,2
6107,0
6110,1
6113,4
6114,4
6118,2
6119,1
6125,3
6127,1
6128,1
6133,0
6135,4
6136,0
6137,1
6138,4
6139,2
6140,2
6141,4
6142,4
6144,0
6146,0
6147,0
6152,2
6153,4
6154,3
6155,3
6158,4
6159,3
6164,1
6166,1
6168,2
6169,0
6170,1
6171,0
6173,3
6174,1
6179,0
6180,2
6184,1
6186,4
6188,3
6189,2
6190,2
6192,0
6193,1
6195,4
6197,4
6200,2
6201,4
6202,2
6203,4
6205,3
6208,0
6211,1
6213,1
6216,3
6217,1
6219,1
6222,2
6223,2
6224,0
6225,2
6228,3
6229,3
6232,0
6234,4
6236,0
6237,1
6238,2
6239,0
6240,4
6243,0
6245,3
6246,1
6249,2
6250,3
6251,1
6252,3
6253,3
6254,4
6257,1
6258,1
6259,4
6260,1
6262,0
6263,2
6264,3
6267,1
6269,2
6270,4
6272,3
6275,2
6277,2
6278,2
6280,2
6281,2
6282,0
6283,4
6287,1
6288,1
6292,2
6293,3
6295,3
6301,4
6302,4
6303,2
6305,0
6307,4
6309,1
6311,2
6313,0
6316,1
6320,2
6322,3
6324,1
6325,4
6326,0
6329,3
6330,2
6331,0
6335,3
6336,4
6337,3
6339,0
6340,4
6343,3
6344,2
6345,1
6347,0
6348,4
6351,0
6352,3
6353,3
6357,4
6359,3
6362,4
6364,2
6365,1
6366,3
6368,0
6369,3
6370,1
6372,4
6373,0
6374,2
6376,2
6379,2
6381,0
6382,0
6384,2
6385,0
6387,1
6388,2
6390,2
6391,4
6394,0
6395,1
6396,4
6397,4
6399,0
6401,1
6402,2
6403,3
6405,1
6406,2
6407,3
6409,1
6410,1
6411,2
6412,2
6414,2
6416,2
6417,3
6418,4
6421,0
6425,4
6428,1
6429,3
6430,4
6433,3
6434,3
6435,4
6440,1
6443,3
6444,4
6447,0
6450,1
6451,3
6452,4
6456,4
6458,3
6460,4
6461,4
6462,0
6464,1
6468,1
6469,0
6471,4
6474,4
6475,4
6479,0
6480,3
6482,2
6483,4
6484,2
6486,2
6489,4
6490,4
6491,3
6492,3
6493,0
6494,0
6498,0
6499,2
6502,2
6504,3
6505,2
6506,3
6508,1
6509,0
6511,3
6513,2
6514,0
6516,3
6518,0
6520,1
6522,1
6525,1
6527,1
6528,2
6529,3
6530,0
6531,0
6538,3
6541,2
6544,2
6546,0
6550,4
6551,0
6552,2
6554,1
6555,1
6556,3
6559,4
6561,2
6562,3
6563,1
6566,2
6570,1
6571,1
6573,4
6578,1
6581,4
6582,4
6585,3
6586,1
6587,4
6588,0
6589,2
6591,1
6592,0
6593,2
6595,0
6597,2
6598,3
6599,0
6600,0
6602,0
6604,0
6607,1
6612,4
6613,2
6615,3
6616,1
6617,3
6618,4
6619,1
6623,3
6624,3
6628,4
6637,1
6638,0
6639,0
6640,4
6645,4
6649,4
6650,1
6651,0
6652,1
6657,4
6658,4
6666,0
6667,2
6668,4
6669,1
6670,4
6675,2
6677,1
6678,1
6679,4
6683,3
6688,3
6689,0
6690,0
6692,4
6693,2
6696,4
6697,1
6698,0
6700,0
6702,3
6703,4
6704,4
6708,4
6709,1
6710,0
6711,4
6716,2
6718,2
6719,3
6720,4
6721,1
6725,0
6728,2
6729,3
6731,3
6734,3
6735,2
6737,1
6739,0
6740,4
6741,3
6742,4
6743,1
6744,2
6746,4
6747,4
6750,4
6751,2
6753,1
6757,1
6759,2
6760,0
6763,4
6765,1
6766,0
6768,0
6771,2
6773,1
6774,3
6777,2
6779,2
6785,0
6787,4
6791,4
6796,4
6797,1
6798,0
6800,0
6802,0
6803,4
6806,0
6808,3
6809,4
6810,0
6815,4
6819,2
6821,0
6824,3
6825,1
6827,1
6828,3
6829,4
6830,3
6834,4
6835,0
6837,4
6839,3
6843,4
6844,3
6845,4
6846,0
6848,2
6849,1
6850,1
6853,1
6859,4
6864,2
6866,3
6869,2
6871,0
6878,3
6879,4
6880,1
6881,2
6884,0
6885,0
6891,4
6894,2
6895,2
6897,2
6898,2
6901,3
6905,1
6906,3
6907,0
6914,3
6917,3
6919,3
6920,1
6921,2
6922,0
6924,1
6927,3
6928,3
6929,4
6930,0
6938,2
6939,0
6941,4
6942,4
6943,3
6944,0
6947,3
6949,3
6950,3
6951,1
6952,0
6956,3
6958,2
6959,1
6960,3
6962,0
6963,1
6964,2
6966,0
6967,1
6971,1
6977,2
6980,1
6982,3
6984,3
6985,0
6986,0
6987,4
6989,2
6992,2
6994,0
7001,0
7004,0
7009,3
7010,1
7011,0
7013,4
7018,4
7020,2
7021,4
7022,2
7023,1
7024,1
7025,4
7028,1
7029,0
7033,2
7034,2
7036,0
7037,1
7038,1
7040,1
7041,1
7047,3
7051,0
7053,0
7054,0
7055,1
7058,2
7059,1
7061,0
7067,4
7069,0
7071,2
7074,3
7075,2
7077,1
7078,0
7080,3
7081,2
7083,1
7084,0
7086,1
7089,1
7090,3
7091,2
7092,2
7093,0
7094,4
7097,0
7098,3
7100,3
7101,3
7102,0
7103,4
7104,1
7105,4
7106,1
7110,3
7112,2
7113,1
7114,2
7117,1
7120,2
7121,3
7123,1
7125,4
7127,2
7131,3
7132,0
7133,3
7136,4
7137,3
7138,0
7139,2
7142,3
7144,4
7148,1
7150,2
7154,4
7155,2
7157,0
7160,3
7161,4
7162,4
7163,3
7164,1
7165,1
7167,2
7168,0
7170,3
7171,1
7172,4
7174,0
7175,3
7181,4
7184,1
7185,1
7186,0
7187,1
7189,1
7190,1
7191,2
7193,4
7194,0
7195,3
7196,2
7197,0
7200,1
7205,0
7206,3
7207,2
7209,3
7211,0
7213,0
7214,0
7215,4
7219,3
7220,3
7224,3
7226,4
7228,0
7230,3
7232,4
7233,0
7235,1
7236,0
7237,2
7240,0
7241,1
7242,4
7244,3
7246,2
7250,1
7254,0
7255,4
7258,0
7264,3
7266,4
7269,1
7270,1
7271,1
7272,2
7277,4
7278,2
7282,4
7283,0
7287,0
7289,4
7290,0
7292,1
7294,1
7297,4
7299,2
7300,0
7302,1
7303,4
7308,0
7310,1
7312,2
7314,4
7315,2
7316,0
7319,0
7320,4
7327,0
7328,4
7331,1
7332,3
7334,0
7335,3
7337,0
7339,1
7342,3
7347,1
7348,4
7352,4
7354,2
7355,0
7356,3
7357,2
7358,1
7359,2
7360,0
7362,4
7363,2
7366,4
7368,2
7371,2
7373,0
7379,1
7380,3
7381,3
7383,3
7384,4
7387,4
7389,2
7390,3
7392,4
7394,3
7397,4
7399,3
7402,1
7403,4
7404,3
7409,4
7410,1
7411,1
7412,1
7414,0
7418,1
7421,0
7423,1
7425,3
7429,3
7433,3
7436,4
7437,1
7438,1
7439,3
7440,0
7447,1
7453,1
7459,2
7461,4
7468,0
7471,0
7474,0
7476,0
7482,4
7483,2
7484,3
7485,3
7486,4
7487,3
7488,3
7489,4
7492,4
7495,0
7497,4
7501,3
7503,4
7506,0
7507,1
7509,3
7510,1
7519,2
7525,4
7528,2
7534,3
7536,3
7537,0
7539,0
7540,4
7541,3
7543,4
7546,4
7547,2
7550,3
7553,4
7554,0
7555,2
7556,4
7559,3
7560,1
7561,0
7563,1
7568,3
7569,0
7570,0
7574,0
7575,2
7576,4
7578,3
7579,2
7581,0
7583,3
7584,3
7587,3
7588,0
7589,3
7593,2
7598,2
7603,1
7604,1
7605,1
7610,4
7613,3
7617,2
7622,2
7623,3
7626,0
7629,0
7630,3
7631,2
7633,2
7634,1
7635,1
7636,1
7638,4
7639,1
7640,4
7643,3
7647,2
7649,0
7651,3
7652,2
7655,0
7656,1
7657,4
7658,1
7659,1
7661,3
7664,1
7665,2
7670,4
7672,4
7674,3
7679,1
7680,0
7684,2
7685,0
7687,4
7688,4
7689,0
7690,1
7691,2
7692,1
7694,0
7697,0
7698,4
7699,1
7700,4
7704,1
7706,4
7711,3
7712,1
7714,4
7715,3
7717,4
7718,4
7719,3
7724,0
7726,0
7728,0
7729,4
7730,1
7733,2
7736,1
7738,3
7739,4
7740,3
7746,2
7747,2
7749,4
7751,2
7755,1
7757,4
7758,0
7760,0
7764,4
7767,2
7769,2
7770,0
7772,4
7773,0
7774,2
7775,4
7777,3
7778,2
7781,3
7782,0
7783,3
7789,4
7792,3
7793,0
7794,3
7795,0
7796,0
7798,2
7799,1
7801,4
7804,4
7805,0
7807,4
7809,1
7811,4
7817,4
7819,4
7820,1
7821,0
7822,1
7823,1
7825,4
7828,1
7830,4
7831,2
7832,2
7836,3
7837,1
7840,1
7841,4
7842,2
7845,4
7846,4
7848,1
7849,3
7850,4
7852,0
7853,4
7855,2
7856,1
7861,4
7862,1
7865,2
7866,3
7867,0
7871,4
7875,4
7876,1
7880,0
7882,3
7885,4
7886,1
7887,1
7892,0
7893,1
7894,1
7895,3
7898,1
7902,4
7906,3
7910,4
7911,3
7912,2
7920,4
7921,4
7925,1
7928,0
7929,2
7930,2
7933,0
7934,2
7936,2
7937,3
7938,3
7942,1
7943,0
7944,3
7945,0
7947,0
7949,1
7950,1
7951,0
7952,0
7957,1
7958,3
7962,2
7963,2
7965,0
7967,3
7968,0
7969,3
7971,3
7974,1
7975,4
7977,4
7978,0
7980,4
7983,4
7985,2
7986,0
7992,3
7994,3
7996,4
7998,2
7999,2
8000,1
8003,3
8005,0
8006,0
8008,0
8009,0
8012,2
8013,1
8015,0
8018,4
8023,4
8024,3
8028,2
8029,1
8030,4
8032,3
8033,0
8037,0
8038,4
8039,4
8040,4
8041,3
8043,3
8049,1
8052,2
8055,3
8057,3
8060,0
8061,1
8062,0
8063,2
8066,3
8067,2
8068,4
8070,3
8071,2
8075,4
8078,0
8079,0
8080,4
8083,2
8088,0
8089,2
8090,0
8093,2
8094,1
8095,2
8101,3
8102,0
8106,2
8107,3
8108,1
8109,3
8111,1
8112,1
8113,1
8114,1
8116,1
8117,4
8118,4
8120,2
8121,0
8123,3
8124,2
8125,1
8128,4
8130,4
8131,0
8132,0
8133,2
8135,4
8140,4
8142,3
8144,0
8145,1
8146,0
8151,1
8153,2
8154,1
8155,2
8157,2
8159,1
8160,2
8165,2
8166,2
8167,1
8169,4
8173,2
8174,3
8176,4
8179,2
8180,2
8181,0
8183,0
8191,4
8192,4
8193,1
8195,4
8198,2
8199,4
8200,0
8201,4
8208,1
8209,4
8211,3
8213,3
8215,1
8217,2
8219,3
8223,1
8226,4
8227,0
8229,4
8230,3
8232,2
8233,3
8234,4
8236,1
8237,4
8240,0
8241,1
8242,1
8243,4
8244,0
8248,2
8249,3
8250,3
8251,2
8252,4
8253,4
8254,1
8257,4
8261,1
8263,2
8265,4
8266,2
8267,4
8269,3
8270,0
8273,4
8276,3
8283,3
8284,3
8286,3
8287,2
8288,4
8291,4
8296,2
8298,2
8299,3
8301,2
8302,0
8304,0
8305,0
8307,0
8309,3
8310,1
8312,4
8313,4
8314,4
8315,2
8317,1
8319,0
8320,3
8321,1
8326,0
8327,4
8328,1
8330,0
8331,1
8334,2
8335,1
8336,1
8337,4
8338,2
8339,1
8342,0
8343,2
8345,2
8346,3
8348,4
8350,0
8353,2
8354,1
8355,4
8357,1
8359,2
8361,1
8362,0
8364,4
8365,1
8369,4
8372,3
8375,2
8376,2
8377,1
8383,2
8385,1
8386,3
8388,0
8390,0
8392,3
8395,0
8398,1
8400,2
8401,4
8404,0
8406,0
8407,2
8408,3
8409,1
8411,0
8412,0
8413,3
8415,1
8416,0
8418,4
8421,1
8426,2
8427,1
8428,1
8429,2
8430,4
8436,4
8437,4
8438,4
8441,4
8442,3
8443,1
8445,0
8447,2
8449,0
8450,1
8453,4
8458,2
8460,3
8463,3
8466,1
8468,2
8470,3
8471,1
8472,1
8474,0
8475,3
8478,0
8479,4
8480,0
8484,1
8485,3
8486,1
8487,0
8489,3
8490,1
8491,3
8494,1
8496,2
8497,4
8498,3
8500,1
8501,0
8503,0
8505,3
8506,2
8511,3
8513,2
8516,2
8518,0
8523,1
8526,3
8530,3
8531,3
8532,2
8538,0
8539,3
8540,3
8541,0
8542,1
8543,2
8544,1
8545,1
8552,0
8553,2
8554,3
8555,3
8560,2
8562,4
8565,1
8567,1
8568,2
8569,2
8571,3
8572,3
8574,4
8576,2
8578,2
8580,2
8583,3
8585,1
8586,3
8587,4
8590,0
8596,3
8597,2
8598,4
8601,3
8602,0
8604,2
8605,0
8606,1
8610,3
8613,1
8614,3
8615,2
8617,1
8618,4
8619,2
8621,2
8623,1
8624,0
8627,1
8628,4
8630,2
8633,2
8634,1
8637,0
8639,4
8640,0
8641,0
8642,1
8644,1
8645,1
8646,4
8650,4
8652,4
8653,0
8654,2
8655,3
8658,3
8659,4
8660,0
8661,2
8662,4
8665,4
8666,1
8668,0
8669,3
8671,4
8673,1
8674,2
8679,2
8680,2
8681,0
8685,0
8686,1
8687,0
8688,2
8689,4
8691,4
8692,2
8694,2
8695,4
8701,2
8704,4
8705,3
8706,4
8709,2
8711,2
8713,0
8715,0
8717,1
8718,4
8723,0
8724,0
8728,0
8729,0
8732,2
8734,0
8735,2
8739,2
8743,1
8746,1
8748,4
8749,0
8753,1
8754,1
8755,3
8757,1
8759,1
8762,0
8763,2
8764,3
8767,3
8771,1
8773,3
8776,0
8777,3
8778,0
8780,1
8781,2
8782,2
8783,0
8785,0
8786,3
8788,3
8793,3
8795,2
8796,4
8799,2
8801,4
8802,4
8803,2
8807,3
8809,4
8812,2
8813,1
8816,2
8817,3
8818,0
8820,0
8821,0
8822,0
8823,3
8825,3
8831,4
8832,4
8833,1
8834,1
8835,3
8836,4
8837,4
8838,2
8839,1
8840,0
8841,4
8843,4
8844,3
8845,3
8847,3
8850,1
8852,2
8853,2
8854,1
8855,3
8856,1
8858,4
8859,0
8862,2
8867,2
8869,0
8870,1
8871,1
8873,2
8881,1
8882,1
8883,4
8884,3
8886,2
8889,3
8893,2
8896,4
8897,1
8898,2
8899,0
8902,2
8906,1
8910,0
8911,3
8915,3
8916,4
8917,3
8926,1
8931,1
8932,4
8933,3
8935,2
8936,2
8938,1
8939,1
8941,1
8944,2
8948,3
8949,1
8953,2
8954,0
8955,3
8958,0
8959,2
8961,1
8962,1
8965,4
8967,1
8968,2
8970,4
8971,1
8972,3
8974,1
8976,0
8983,1
8985,2
8986,4
8988,0
8989,3
8990,4
8991,3
8993,3
8995,0
8996,1
8998,2
8999,3
9000,4
9002,0
9005,3
9006,4
9007,2
9009,0
9011,0
9012,2
9013,3
9018,4
9020,1
9021,1
9024,4
9025,4
9027,2
9028,4
9031,4
9032,3
9033,3
9034,1
9035,1
9036,2
9037,2
9039,1
9040,0
9041,3
9042,4
9043,1
9046,0
9047,4
9049,1
9050,1
9052,2
9053,3
9056,0
9057,0
9059,2
9060,1
9061,3
9062,3
9064,1
9067,0
9069,0
9072,1
9074,2
9075,4
9076,0
9077,3
9078,0
9079,1
9081,1
9082,3
9083,0
9084,1
9086,3
9087,3
9088,2
9089,3
9093,4
9095,4
9096,1
9098,0
9099,1
9108,1
9109,1
9110,0
9112,2
9116,0
9117,1
9118,2
9120,4
9121,0
9123,3
9126,2
9128,1
9131,1
9132,0
9133,4
9137,3
9139,1
9140,2
9142,0
9143,1
9144,0
9147,0
9149,3
9150,4
9153,0
9155,4
9156,2
9158,4
9159,2
9160,4
9161,0
9162,4
9163,0
9167,1
9168,1
9175,1
9176,4
9177,1
9179,0
9180,1
9183,3
9184,2
9186,2
9189,3
9190,1
9191,0
9193,3
9197,1
9200,4
9201,2
9202,2
9203,0
9204,3
9205,4
9207,4
9209,1
9212,0
9216,1
9218,1
9219,0
9220,1
9222,2
9224,2
9226,3
9228,4
9229,4
9230,4
9234,4
9236,2
9239,0
9240,3
9242,3
9245,4
9246,0
9251,4
9253,1
9255,0
9256,3
9257,1
9258,2
9260,1
9261,2
9262,0
9264,4
9265,0
9267,1
9272,3
9273,2
9274,1
9275,3
9277,1
9278,3
9282,2
9284,3
9286,4
9288,2
9289,1
9290,2
9292,0
9293,1
9296,2
9298,1
9299,0
9304,3
9305,0
9306,0
9310,1
9312,4
9314,4
9317,4
9324,1
9325,1
9328,0
9329,0
9330,0
9332,3
9334,2
9337,3
9340,2
9341,2
9344,3
9345,2
9346,3
9347,0
9348,2
9351,2
9353,0
9355,1
9356,3
9357,4
9359,4
9362,2
9364,2
9367,1
9368,4
9369,3
9371,4
9374,3
9375,1
9376,1
9378,2
9380,3
9382,0
9383,1
9384,2
9386,4
9391,1
9396,3
9398,4
9400,3
9404,3
9405,4
9407,3
9408,1
9409,3
9414,0
9416,4
9417,4
9419,4
9420,2
9421,3
9423,3
9424,3
9426,3
9427,1
9429,0
9430,2
9431,0
9432,1
9433,1
9435,3
9436,4
9442,4
9447,4
9448,2
9449,4
9451,2
9454,1
9455,0
9456,1
9458,0
9459,0
9461,4
9463,1
9469,4
9471,4
9472,4
9473,1
9475,2
9477,3
9478,0
9479,4
9482,4
9483,2
9485,0
9488,1
9490,4
9491,4
9492,1
9495,2
9496,2
9500,4
9503,4
9507,0
9509,3
9512,3
9514,0
9515,3
9516,2
9517,0
9519,2
9521,1
9523,3
9524,4
9526,3
9528,1
9531,0
9534,3
9537,0
9539,3
9541,2
9542,0
9543,2
9544,0
9545,4
9546,4
9547,3
9549,4
9550,1
9551,4
9552,1
9554,0
9559,0
9560,1
9562,1
9564,1
9567,0
9570,2
9571,3
9574,3
9576,2
9582,0
9584,2
9586,0
9589,4
9591,0
9593,2
9594,0
9598,4
9599,2
9600,2
9603,2
9604,3
9606,2
9608,1
9609,3
9612,1
9614,1
9616,3
9620,2
9622,1
9623,1
9624,2
9625,2
9626,3
9627,1
9629,2
9631,0
9636,1
9637,0
9638,2
9640,0
9641,0
9642,3
9644,0
9646,4
9647,0
9650,1
9653,1
9654,1
9659,4
9660,2
9661,0
9663,0
9664,0
9665,3
9666,2
9668,1
9672,4
9674,0
9675,0
9676,4
9678,4
9679,0
9681,4
9683,3
9688,4
9690,2
9692,3
9693,2
9694,4
9697,3
9698,3
9699,2
9700,4
9701,3
9703,0
9704,1
9705,0
9709,2
9710,2
9714,3
9716,4
9721,1
9724,3
9727,1
9728,4
9729,4
9730,2
9733,0
9735,1
9736,2
9739,2
9740,2
9741,4
9742,0
9743,1
9744,2
9745,2
9746,3
9748,3
9749,1
9750,4
9751,0
9752,3
9753,0
9756,4
9758,0
9760,2
9766,0
9769,2
9772,4
9773,4
9774,0
9777,4
9778,1
9780,1
9783,0
9784,4
9785,4
9786,2
9788,4
9790,3
9791,4
9792,4
9795,4
9796,0
9798,3
9800,3
9801,2
9804,3
9805,3
9807,0
9811,2
9812,0
9813,4
9814,2
9816,3
9820,2
9822,0
9823,1
9826,0
9830,0
9831,1
9833,3
9834,3
9835,1
9836,3
9839,0
9840,3
9843,1
9846,4
9850,1
9854,2
9856,2
9857,3
9858,1
9859,0
9860,2
9861,0
9865,4
9866,3
9869,1
9872,1
9873,3
9874,4
9875,4
9876,1
9877,3
9880,3
9882,1
9885,0
9886,0
9888,4
9892,2
9893,0
9894,0
9896,2
9898,2
9899,0
9900,3
9902,2
9903,3
9904,0
9905,0
9909,1
9910,2
9911,3
9912,3
9913,3
9914,4
9915,0
9916,1
9917,0
9920,3
9921,2
9924,3
9925,4
9926,1
9927,0
9931,0
9932,3
9934,0
9935,3
9936,1
9938,3
9939,2
9941,4
9943,4
9948,1
9950,1
9954,2
9955,0
9956,0
9957,1
9959,0
9961,4
9963,2
9965,0
9969,2
9970,3
9972,2
9975,3
9977,0
9980,0
9985,0
9986,2
9987,4
9990,4
9991,3
9992,1
9994,1
9995,4
9997,1
10001,2
10002,0
10003,3
10004,3
10005,0
10008,2
10012,4
10014,4
10019,0
10023,3
10027,0
10029,1
10030,2
10032,0
10033,1
10034,0
10037,1
10038,0
10041,1
10042,1
10043,3
10044,4
10045,1
10055,4
10057,4
10059,3
10060,4
10062,4
10064,3
10065,1
10067,4
10069,3
10072,0
10074,1
10077,2
10079,3
10080,0
10081,0
10083,0
10086,4
10090,2
10092,0
10093,1
10098,4
10100,4
10101,1
10106,2
10108,1
10109,2
10110,4
10113,0
10115,2
10118,1
10120,3
10123,3
10124,0
10125,4
10128,4
10130,1
10136,0
10139,3
10143,2
10145,2
10146,3
10148,1
10149,3
10150,4
10153,0
10156,3
10157,2
10160,4
10163,4
10165,1
10166,0
10169,0
10170,2
10176,3
10178,0
10180,2
10182,3
10187,2
10190,2
10191,2
10193,1
10194,1
10195,1
10196,3
10197,4
10199,2
10201,0
10204,3
10206,2
10207,4
10209,3
10211,0
10213,4
10214,2
10217,2
10218,0
10219,2
10222,4
10223,1
10224,2
10227,4
10228,4
10230,3
10232,3
10233,2
10235,1
10237,2
10240,3
10241,1
10242,1
10244,3
10245,2
10247,4
10251,2
10253,1
10254,1
10256,0
10258,4
10262,3
10263,3
10265,3
10268,0
10269,4
10270,4
10274,3
10276,0
10279,2
10280,4
10281,2
10282,3
10288,1
10289,0
10291,0
10292,1
10293,2
10294,2
10295,4
10296,2
10297,2
10298,2
10300,1
10306,2
10311,0
10312,1
10314,0
10315,1
10317,0
10319,2
10320,1
10322,3
10323,3
10324,1
10329,0
10331,1
10332,1
10335,1
10336,1
10337,1
10340,0
10341,0
10342,0
10344,4
10345,1
10348,0
10349,1
10350,2
10352,0
10354,0
10355,1
10356,2
10358,2
10359,2
10361,0
10363,4
10368,4
10372,4
10377,3
10378,2
10379,4
10381,3
10382,1
10391,1
10394,1
10395,2
10396,0
10397,4
10398,4
10400,4
10403,0
10406,0
10408,3
10410,1
10413,3
10416,4
10417,0
10418,2
10419,0
10421,1
10423,1
10424,1
10428,4
10429,0
10431,0
10432,3
10434,3
10435,2
10436,4
10437,2
10441,2
10443,2
10446,4
10447,0
10448,3
10449,2
10450,3
10451,4
10453,1
10455,2
10456,0
10457,4
10458,4
10461,2
10465,0
10466,3
10468,4
10470,0
10471,1
10472,2
10475,0
10478,1
10480,0
10481,1
10482,0
10484,4
10486,2
10487,2
10493,4
10494,3
10495,2
10496,2
10497,0
10498,2
10499,4
10502,4
10504,3
10507,0
10508,4
10509,2
10511,3
10512,1
10513,4
10514,1
10515,0
10521,4
10525,1
10526,0
10529,4
10530,1
10536,3
10537,0
10540,3
10541,4
10542,0
10543,1
10544,3
10545,0
10546,2
10548,4
10550,0
10553,3
10554,4
10561,2
10563,1
10564,0
10565,3
10568,4
10569,2
10573,3
10575,3
10577,0
10578,2
10579,2
10581,0
10582,2
10584,2
10587,4
10588,1
10594,0
10596,2
10598,1
10601,4
10603,4
10604,1
10607,2
10610,3
10612,1
10614,3
10615,3
10616,1
10617,3
10618,0
10620,4
10622,2
10624,3
10626,0
10627,1
10628,2
10631,0
10633,0
10634,3
10635,4
10636,2
10638,2
10640,4
10641,2
10648,2
10651,2
10653,4
10658,4
10659,4
10660,1
10662,1
10664,1
10669,1
10670,0
10672,4
10673,1
10674,0
10676,0
10682,3
10683,0
10685,3
10686,0
10687,1
10688,1
10689,1
10690,3
10692,2
10696,4
10697,2
10698,3
10699,1
10701,4
10703,0
10704,1
10709,2
10712,3
10714,3
10715,1
10717,0
10719,0
10720,4
10722,2
10726,4
10727,2
10728,3
10729,2
10730,2
10732,1
10736,0
10738,0
10739,2
10740,0
10742,3
10744,4
10745,2
10747,3
10749,1
10751,4
10752,0
10758,2
10765,4
10766,2
10768,0
10771,3
10776,0
10779,1
10780,3
10782,4
10783,0
10784,2
10786,3
10787,4
10788,4
10789,4
10790,4
10791,0
10792,1
10793,0
10796,3
10797,4
10798,2
10800,3
10801,3
10802,3
10803,3
10806,0
10807,4
10809,0
10810,0
10813,4
10814,1
10815,2
10817,0
10818,3
10825,2
10826,2
10827,0
10829,4
10831,4
10832,2
10833,0
10838,3
10844,3
10845,2
10846,1
10847,2
10848,4
10852,4
10853,3
10854,4
10859,2
10860,4
10862,0
10866,4
10868,2
10871,0
10874,4
10878,0
10879,0
10880,3
10881,2
10882,0
10883,4
10885,3
10887,4
10890,0
10891,0
10892,3
10894,1
10895,1
10896,3
10898,4
10899,3
10901,1
10903,1
10904,2
10905,1
10906,0
10907,1
10908,0
10910,2
10911,2
10913,3
10916,1
10918,1
10921,4
10923,1
10925,3
10926,3
10927,3
10928,1
10929,1
10930,4
10931,3
10934,0
10936,2
10939,4
10948,4
10949,0
10951,0
10953,4
10954,0
10955,2
10958,0
10961,1
10962,1
10968,0
10971,3
10972,3
10975,4
10977,2
10978,2
10980,0
10981,1
10983,0
10989,2
10990,0
10991,1
10992,0
10993,2
10995,1
10998,4
10999,2
11000,2
11003,0
11004,3
11006,4
11008,3
11012,3
11015,3
11020,4
11022,4
11024,4
11029,3
11030,2
11031,2
11033,4
11037,2
11038,2
11041,0
11042,2
11046,4
11049,2
11052,2
11054,4
11055,3
11057,4
11058,1
11059,0
11060,4
11063,1
11066,4
11068,1
11070,2
11072,2
11075,4
11076,3
11077,4
11078,4
11079,0
11082,2
11083,0
11084,0
11088,4
11090,0
11092,3
11093,4
11094,3
11096,3
11098,2
11099,0
11102,4
11103,3
11107,1
11109,3
11110,3
11111,2
11112,4
11113,1
11114,0
11115,1
11120,3
11124,1
11126,1
11127,1
11128,2
11129,3
11131,3
11133,1
11135,0
11137,3
11140,1
11142,4
11144,3
11145,4
11147,0
11148,2
11149,4
11150,1
11152,3
11154,0
11157,3
11159,2
11161,3
11165,1
11170,2
11171,2
11173,0
11174,1
11176,4
11178,1
11181,2
11183,0
11184,2
11185,0
11186,0
11190,2
11191,0
11192,4
11193,3
11197,0
11198,1
11199,0
11200,1
11201,3
11203,1
11204,2
11205,4
11208,3
11209,0
11210,2
11211,0
11215,1
11217,1
11218,2
11219,0
11222,4
11226,1
11230,1
11231,0
11232,4
11235,0
11239,2
11240,0
11242,3
11245,1
11246,2
11247,4
11248,0
11249,2
11251,2
11257,2
11260,4
11261,0
11263,4
11264,1
11266,0
11267,1
11269,2
11270,4
11271,2
11273,0
11274,2
11275,3
11277,2
11278,4
11280,0
11287,2
11288,3
11289,2
11291,0
11292,1
11294,4
11296,2
11297,1
11304,0
11306,1
11307,3
11308,2
11309,4
11311,4
11313,4
11315,4
11316,4
11317,4
11318,3
11320,3
11322,1
11323,1
11326,1
11329,2
11331,3
11333,0
11336,0
11337,2
11339,2
11340,3
11341,3
11342,4
11343,3
11344,2
11345,0
11348,3
11351,4
11352,3
11356,1
11357,1
11358,1
11360,0
11363,3
11364,1
11366,1
11368,0
11369,1
11370,3
11371,1
11372,3
11375,3
11376,0
11378,3
11381,3
11383,2
11388,3
11389,1
11391,4
11392,0
11393,2
11398,2
11402,3
11404,3
11405,1
11406,4
11410,1
11412,1
11413,2
11414,2
11417,2
11420,3
11421,2
11422,1
11423,1
11424,4
11429,3
11432,1
11433,0
11434,3
11435,4
11440,0
11445,2
11446,3
11447,2
11448,2
11450,1
11451,4
11452,1
11453,4
11454,1
11456,3
11462,0
11463,0
11467,3
11469,2
11471,1
11472,4
11479,3
11484,0
11486,2
