id,id
8331,13851
8331,16141
8331,18840
8331,19192
8331,19367
8331,19967
8331,24688
8332,2639
8332,3521
8332,5347
8332,6158
8332,6198
8332,9022
8332,12924
8332,13252
8332,25012
8333,6858
8333,12482
8338,10239
8338,10457
8340,15458
8342,1124
8342,1711
8342,2205
8342,8712
8342,11762
8342,19101
8342,19569
8342,25109
8343,25504
8344,5696
8344,7757
8344,9526
8345,4585
8345,12018
8345,19084
8345,22513
8347,757
8347,2017
8347,4244
8347,6732
8347,8018
8347,8816
8347,9248
8347,11873
8347,15652
8347,17497
8347,19114
8347,20431
8347,24790
8349,15553
8349,21175
8349,22318
8350,5998
8350,19798
8351,3024
8351,4395
8351,11663
8351,11828
8351,12927
8351,12956
8351,19055
8352,16606
8353,1095
8353,4949
8353,10496
8353,11437
8353,15607
8353,22522
8354,14359
8355,12288
8355,25032
8356,1143
8356,2829
8356,4453
8356,4546
8356,4567
8356,6724
8356,8226
8356,9518
8356,9526
8356,13112
8356,13118
8356,18235
8356,20776
8356,21719
8356,21979
8356,23811
8356,24429
8356,24830
8357,6913
8357,12325
8357,13252
8358,4309
8358,5690
8358,10895
8358,12527
8358,15625
8360,7727
8360,11403
8360,12315
8360,13343
8360,20364
8361,2140
8361,3824
8361,8784
8361,14773
8362,3955
8362,6198
8362,7687
8362,10531
8362,12325
8363,22777
8364,857
8364,8700
8364,23880
8366,8816
8368,2639
8368,3955
8368,6198
8368,6892
8368,7687
8368,9248
8368,10800
8368,12325
8368,15328
8368,22538
8371,3657
8371,19333
8371,19650
8371,23157
8371,23583
8373,2642
8373,17917
8373,22218
8374,15
8374,1244
8374,1801
8374,1850
8374,6463
8374,6646
8374,10749
8374,14847
8374,14850
8374,17508
8374,18636
8374,19677
8374,20376
8374,20902
8374,23191
8374,23261
8374,24523
8375,9670
8375,10842
8375,15287
8378,21818
8378,23460
8379,18716
8379,20912
8381,4194
8381,4683
8381,10948
8381,17169
8382,14945
8382,18692
8383,842
8383,869
8383,1495
8383,2477
8383,3116
8383,8564
8383,8816
8383,9357
8383,10767
8383,15804
8383,20431
8383,21051
8383,22599
8383,23361
8383,24790
8383,25206
8385,23841
8386,749
8386,14084
8386,20182
8388,15428
8389,10804
8389,10898
8389,13343
8389,15824
8389,16599
8389,20431
8389,23361
8390,1987
8390,12259
8390,14965
8391,916
8391,2280
8391,11654
8391,19257
8391,20268
8391,22055
8391,22682
8395,1008
8395,2022
8395,10713
8395,15025
8395,17380
8395,21216
8395,22160
8397,4740
8397,15830
8397,17634
8397,20461
8397,21424
8397,24570
8397,25035
8398,22739
8399,1484
8399,4386
8399,5062
8399,6625
8399,16792
8399,19947
8401,11685
8402,6699
8402,14847
8404,10496
8404,17378
8404,18578
8404,22074
8407,951
8407,9103
8410,1767
8410,2252
8410,2829
8410,5488
8410,8265
8410,9457
8410,13931
8410,14304
8410,14894
8410,18603
8410,24929
8411,2713
8411,5407
8411,11460
8411,11789
8411,12717
8411,20107
8411,21633
8412,3287
8412,7310
8412,14677
8412,17907
8412,22175
8413,2017
8413,2477
8413,8816
8413,8936
8413,9248
8413,9765
8413,12113
8413,19114
8413,20431
8413,20845
8413,23768
8413,24790
8414,19204
8415,1647
8415,17065
8416,17064
8416,23806
8418,3632
8420,7545
8420,21547
8420,22506
8420,23964
8421,1499
8421,1877
8421,3486
8421,9329
8421,14306
8421,14587
8421,18598
8421,21773
8421,23466
8423,16985
8424,1301
8424,3529
8424,3970
8424,7251
8424,7529
8424,8960
8424,13187
8424,13268
8424,22990
8424,24824
8425,1032
8425,5560
8425,7742
8425,11663
8425,12918
8425,13847
8425,18466
8425,21175
8425,23887
8427,2977
8427,9198
8427,11408
8427,14741
8427,16395
8427,17444
8428,2041
8428,4169
8428,11141
8428,13296
8428,19161
8429,7750
8429,24116
8430,7786
8430,15180
8430,21663
8431,4019
8432,2954
8432,17054
8433,20637
8435,21253
8435,24275
8436,8583
8436,8728
8436,12689
8436,13045
8436,21093
8436,22486
8437,13191
8437,14853
8437,15321
8438,8140
8438,8751
8438,13024
8439,2182
8439,4509
8439,8439
8439,14390
8439,15353
8440,16673
8441,16402
8442,14945
8442,18692
8443,1278
8443,2133
8443,4158
8443,9729
8443,11850
8447,695
8447,4459
8448,2683
8449,1008
8449,1032
8449,9158
8449,11771
8449,13208
8449,16199
8450,12674
8450,18394
8450,25502
8451,24247
8453,643
8453,17028
8454,6198
8454,8794
8454,11328
8455,182
8455,985
8455,3486
8455,9329
8455,9486
8455,10358
8455,10607
8455,10927
8455,13096
8455,17355
8455,17554
8455,19518
8455,21738
8455,22984
8457,9802
8458,6666
8458,9702
8458,17074
8459,4234
8459,10355
8459,14084
8460,7840
8460,10896
8460,19072
8461,18536
8463,4941
8464,22777
8465,22687
8466,5022
8466,12282
8467,4600
8467,10358
8467,13096
8467,14805
8467,21738
8467,25180
8467,25484
8468,6316
8468,11111
8468,24002
8469,2092
8469,3016
8469,9988
8469,19052
8469,19309
8470,5104
8470,8078
8470,8657
8470,14138
8470,16038
8470,16876
8470,23377
8470,24330
8471,225
8471,2157
8471,5135
8471,12662
8471,14715
8471,20847
8471,24053
8472,3486
8472,3950
8472,7346
8472,9863
8472,10872
8472,14484
8472,16175
8472,17644
8472,20075
8472,22377
8473,1391
8473,18590
8476,7804
8476,21542
8476,24480
8479,1850
8479,13717
8479,20945
8479,21253
8480,4332
8480,9188
8480,10796
8480,15631
8480,18910
8481,11119
8481,12821
8481,23454
8483,1852
8483,2678
8483,2829
8483,4546
8483,6222
8483,9133
8483,10007
8483,10595
8483,12429
8483,13112
8483,14304
8483,17749
8483,20776
8483,25434
8484,12937
8484,14912
8485,2057
8486,19355
8487,15193
8487,20157
8487,25022
8490,6461
8492,2938
8492,6119
8492,6169
8492,7310
8492,10701
8492,12976
8492,14469
8492,19282
8492,25076
8493,1169
8493,5192
8493,16074
8493,21850
8494,2088
8494,18126
8496,738
8496,835
8496,1154
8496,1806
8496,4927
8496,11450
8496,13214
8496,13849
8496,17485
8496,17872
8496,20067
8496,22209
8496,23316
8496,23529
8496,24285
8496,24692
8496,25350
8497,15607
8500,20742
8500,22285
8501,1095
8502,8502
8503,2381
8505,10775
8506,468
8506,5030
8506,5511
8506,6119
8506,8376
8506,9536
8507,20001
8511,3219
8511,7238
8511,12875
8512,20756
8513,1437
8513,12160
8513,17402
8517,9472
8517,13153
8517,19046
8517,23280
8517,25495
8519,1045
8519,10123
8519,11566
8519,14064
8519,14893
8519,14971
8519,21818
8519,23829
8520,1393
8520,22746
8521,1678
8521,13785
8521,17749
8522,23733
8523,19067
8524,15441
8525,10783
8525,14757
8526,6666
8526,17074
8526,17129
8527,8004
8528,4079
8528,13928
8528,19360
8528,20753
8528,21690
8529,9969
8529,12973
8529,24441
8530,327
8530,2365
8530,6730
8530,8196
8530,16791
8530,17329
8530,22326
8530,22422
8532,218
8532,8004
8532,8794
8532,10898
8532,12829
8532,13285
8532,16823
8532,19139
8532,20522
8532,21333
8532,23361
8532,24228
8533,1257
8533,4334
8533,6060
8533,6738
8533,11654
8533,22514
8533,24784
8534,15223
8535,13553
8535,15366
8537,695
8537,8939
8538,6700
8539,4711
8539,14040
8539,21633
8539,22361
8539,23785
8540,9585
8540,14579
8540,15997
8540,17146
8542,7922
8542,11140
8542,22945
8544,692
8544,1022
8544,5584
8544,10239
8544,11646
8544,15135
8544,15565
8544,17353
8544,24570
8544,24907
8545,20763
8546,5293
8547,8856
8548,6037
8548,14232
8548,19264
8549,21015
8549,25487
8550,7931
8550,12315
8550,22386
8550,25023
8551,8328
8551,17785
8552,5653
8552,8159
8552,23997
8553,8004
8555,5808
8558,4036
8558,9931
8558,13804
8558,18282
8558,21210
8558,23301
8559,2185
8559,12426
8559,16148
8561,11593
8561,13492
8562,693
8562,922
8562,7931
8562,8731
8562,17297
8562,17702
8562,19183
8564,757
8564,19114
8564,20431
8564,22599
8564,22828
8565,24864
8567,9499
8569,1587
8569,2215
8569,4327
8569,5842
8569,6297
8569,6659
8569,8241
8569,9656
8569,10983
8569,11771
8569,16175
8569,16648
8569,17145
8569,17480
8569,17599
8569,22403
8569,24409
8570,2119
8570,13126
8574,6186
8574,17676
8575,6849
8575,15628
8575,18813
8575,24919
8576,12623
8576,25512
8577,757
8577,1728
8577,4815
8577,15904
8577,22599
8577,23768
8578,1095
8578,9988
8578,15607
8580,15269
8581,870
8581,7921
8582,937
8582,3347
8582,6109
8582,6514
8582,8054
8582,15163
8582,17394
8582,17615
8582,19401
8582,21680
8582,25346
8582,25381
8583,8669
8583,17378
8583,19985
8583,20745
8585,5354
8587,4452
8587,13616
8587,22972
8588,10441
8588,21818
8589,5013
8589,9023
8589,23779
8590,3199
8590,7166
8590,8054
8590,12046
8590,13713
8590,23525
8590,25502
8591,14097
8591,18699
8591,24333
8592,16556
8593,9451
8594,19986
8595,985
8595,5247
8595,5529
8595,6283
8595,9357
8595,16122
8595,21175
8595,21223
8595,22706
8599,22345
8600,5099
8600,10048
8600,19486
8601,5185
8601,5232
8601,6548
8601,6666
8601,6773
8601,7710
8601,9385
8601,11412
8601,11654
8601,12484
8601,17074
8601,18235
8601,18353
8601,19578
8601,21766
8601,21846
8601,23381
8603,8583
8605,238
8605,4555
8605,13564
8605,15615
8605,22975
8605,24570
8606,9214
8607,2802
8607,7710
8607,8728
8607,12957
8607,17815
8607,21766
8607,24697
8610,9089
8610,11141
8610,13817
8610,16537
8610,20305
8611,7295
8611,8267
8613,5106
8613,6277
8613,6677
8613,11684
8619,13422
8619,23811
8621,17402
8623,21933
8624,14839
8624,18689
8627,7207
8627,21749
8628,12559
8628,22791
8629,11504
8630,6399
8631,3612
8631,6836
8631,14384
8631,22994
8631,24860
8632,560
8633,12191
8633,17460
8634,4978
8634,5135
8634,5322
8634,7236
8634,10262
8634,12026
8634,15580
8634,21852
8634,23964
8636,4612
8636,5247
8636,9969
8636,12680
8636,12782
8636,15996
8636,17109
8636,17380
8636,20725
8636,20759
8636,21223
8636,21926
8636,24900
8639,25450
8641,5696
8641,13803
8641,17749
8641,21413
8641,21497
8642,9768
8643,6987
8643,7916
8643,10056
8643,11722
8643,14194
8643,19542
8644,5185
8644,6518
8645,3074
8645,11254
8645,20075
8646,12906
8646,14475
8646,17273
8647,907
8647,8345
8647,16538
8648,20074
8649,1592
8649,2589
8649,6158
8649,7931
8649,8693
8649,10804
8649,20744
8649,22798
8651,3955
8653,14222
8653,15025
8653,22403
8653,23517
8653,23629
8655,9682
8655,12277
8656,9409
8656,17950
8657,468
8657,3642
8657,8078
8657,9382
8657,11264
8657,11487
8657,16122
8657,17067
8657,18324
8657,23377
8658,5694
8658,8794
8658,21051
8659,2052
8659,4024
8659,18346
8659,21210
8659,21244
8659,22777
8659,23778
8662,60
8662,10708
8662,23458
8664,677
8664,4206
8664,6463
8664,22707
8664,23878
8666,21114
8668,4613
8668,6327
8668,22437
8668,23463
8669,2921
8669,20653
8671,2675
8671,15095
8671,16436
8671,19889
8671,24414
8672,5794
8672,13549
8672,14292
8673,3140
8673,14437
8673,25487
8674,492
8674,1014
8674,1223
8674,8078
8674,9211
8674,14242
8674,14719
8674,16876
8674,18324
8674,19648
8674,19952
8674,22029
8674,22915
8674,23397
8674,24196
8675,8494
8676,7979
8676,8676
8677,1850
8677,4187
8678,10606
8678,15025
8680,4154
8680,11925
8680,17268
8681,6105
8681,7417
8681,20168
8685,7664
8686,25102
8687,7786
8687,13757
8687,15887
8687,18889
8687,23979
8688,3612
8688,13077
8688,21840
8688,22994
8689,731
8689,24163
8690,3124
8690,4964
8690,5657
8690,12813
8690,14602
8690,20197
8690,20281
8690,20587
8691,842
8691,2477
8691,6732
8691,8564
8691,8691
8691,8936
8691,10120
8691,13252
8691,19114
8691,20431
8691,21051
8691,22599
8691,23361
8691,23768
8691,24360
8691,24790
8692,2970
8692,3681
8692,5985
8692,13461
8692,14002
8692,15946
8692,18134
8692,18251
8692,20635
8693,4426
8693,9486
8693,12550
8693,14232
8693,17730
8693,19518
8693,22377
8696,18737
8696,22972
8696,24208
8696,25266
8699,1801
8699,1850
8699,14847
8699,16847
8699,17225
8699,18773
8699,20119
8699,20945
8699,23977
8703,7933
8703,10581
8704,60
8704,24560
8704,25185
8705,11209
8706,7136
8706,8670
8707,17749
8713,132
8713,497
8713,1896
8713,3412
8713,4603
8713,14821
8713,15056
8713,23305
8715,832
8715,4881
8715,5194
8715,8246
8715,13851
8715,14244
8715,14675
8715,18840
8715,19192
8716,12165
8719,9816
8719,13050
8719,24570
8721,10479
8721,15176
8722,11003
8723,1860
8723,5401
8723,6463
8723,7725
8723,11850
8723,14850
8723,18558
8723,19677
8723,22199
8723,23261
8723,23977
8723,25556
8725,2840
8725,20045
8726,7091
8726,21434
8726,22091
8726,22687
8727,151
8728,7710
8728,11654
8728,12484
8728,15760
8728,16343
8728,21766
8728,21846
8728,22514
8729,2056
8729,2830
8729,6258
8729,6338
8729,8687
8729,11102
8729,13757
8729,14851
8729,15887
8729,20319
8729,23342
8729,23979
8731,922
8731,2824
8731,5274
8731,5552
8731,7027
8731,8816
8731,11564
8731,14957
8731,17702
8731,19183
8731,20845
8731,24072
8731,24790
8732,6048
8732,20704
8734,18684
8734,19224
8735,512
8735,1315
8735,6028
8735,7852
8735,14094
8736,2267
8736,5354
8736,23779
8737,574
8739,11859
8740,606
8740,10349
8740,15133
8740,23791
8740,24723
8740,24936
8741,9276
8741,19204
8742,509
8742,4551
8742,6003
8742,6892
8742,8413
8742,9248
8742,10469
8742,24790
8745,3297
8745,11490
8745,20082
8752,6399
8753,2181
8753,3970
8753,5038
8753,6999
8753,10183
8753,21175
8753,23040
8754,468
8754,14700
8754,16195
8754,21247
8754,21458
8755,2027
8755,9212
8757,79
8757,1279
8757,1541
8757,2472
8757,6781
8757,20233
8757,23801
8758,5530
8758,7818
8758,12177
8758,13732
8758,18254
8758,19944
8761,1427
8761,4707
8761,5354
8761,5990
8761,9549
8761,20422
8763,1504
8763,14893
8763,18440
8765,15164
8765,17591
8765,22866
8766,1315
8766,2661
8766,7181
8766,7916
8766,11572
8766,13081
8766,17968
8766,19986
8766,20759
8766,21509
8766,22987
8766,23119
8766,23748
8766,24520
8766,24642
8767,6996
8767,7429
8767,8102
8767,8767
8767,9469
8767,11092
8767,13905
8767,14555
8767,14635
8767,18705
8767,19826
8767,20607
8767,22403
8767,25128
8769,4126
8769,18692
8770,5629
8770,20841
8770,25146
8771,662
8771,6582
8771,11490
8771,12638
8771,13112
8771,13195
8771,14304
8771,14732
8771,17749
8771,18147
8771,21846
8771,22790
8771,24105
8771,24912
8772,6737
8773,1022
8773,12926
8773,24737
8774,4562
8774,6021
8774,18878
8775,14893
8775,18028
8775,19229
8775,20308
8778,17313
8779,9502
8779,13971
8779,19837
8779,22777
8780,15325
8780,20521
8783,1648
8783,3399
8784,1519
8784,9368
8784,14288
8784,15711
8784,15760
8786,1850
8786,6181
8786,10642
8786,11582
8787,236
8787,771
8787,3119
8787,3748
8787,3834
8787,4288
8787,12637
8787,14847
8787,15350
8787,16209
8787,18558
8787,19677
8787,22707
8787,24804
8788,607
8788,2661
8788,5594
8788,7269
8788,14420
8788,16907
8788,18010
8790,14901
8791,4986
8791,11874
8791,20918
8791,22616
8792,24516
8794,5012
8794,7654
8794,7977
8794,8004
8794,10062
8794,11403
8794,13215
8794,18001
8794,20364
8794,20522
8794,21423
8794,23361
8794,25164
8798,556
8798,14732
8798,18781
8799,10456
8799,14176
8799,22573
8800,10318
8800,18946
8801,327
8801,860
8801,7706
8801,8530
8801,16107
8801,17329
8801,17439
8801,22326
8801,24909
8804,175
8807,5411
8807,12766
8807,20990
8810,16020
8811,23361
8812,10863
8814,7706
8814,14587
8816,1592
8816,8936
8816,10148
8816,17176
8816,19114
8816,20254
8816,20431
8816,21051
8816,22599
8816,24360
8816,24790
8818,16011
8818,18440
8818,22120
8820,1127
8820,3838
8820,5201
8820,11874
8820,16404
8820,18397
8820,20542
8820,24751
8821,4511
8821,5943
8821,7706
8821,9391
8821,14094
8821,15318
8821,17513
8821,20759
8821,21773
8821,25370
8822,7060
8822,8960
8822,9536
8822,11502
8822,14855
8822,18534
8822,23885
8822,24641
8827,4126
8827,4579
8827,16053
8829,6552
8829,11964
8829,13516
8829,16149
8829,25367
8829,25448
8830,840
8831,3147
8832,2936
8832,6547
8832,9876
8832,12638
8832,14830
8832,16358
8832,17648
8832,20490
8832,21818
8832,23313
8833,813
8833,2998
8833,6314
8833,13201
8833,13549
8834,12959
8834,15444
8834,23381
8835,16555
8835,22047
8835,23429
8836,985
8836,4600
8836,5529
8836,5658
8836,6048
8836,6283
8836,9656
8836,9882
8836,10365
8836,13096
8836,13279
8836,15654
8836,16802
8836,17554
8836,20623
8836,21738
8836,22377
8836,23646
8836,25180
8836,25484
8840,4359
8840,20190
8842,2276
8843,468
8843,8754
8843,11502
8843,14700
8843,18520
8846,1781
8846,4063
8846,18413
8846,22403
8847,566
8847,2443
8847,5456
8847,13039
8847,15221
8847,16610
8848,4831
8848,11602
8850,2365
8850,8123
8850,8850
8850,8856
8850,14317
8850,21157
8853,7726
8854,24316
8856,3733
8856,13807
8856,18062
8856,21949
8856,24041
8857,911
8857,1315
8857,1540
8857,2700
8857,3486
8857,6283
8857,6316
8857,8636
8857,9951
8857,11432
8857,14094
8857,15654
8857,16082
8857,16530
8857,20075
8857,20589
8857,23339
8857,25551
8858,5880
8859,6561
8859,8004
8859,8106
8859,8816
8859,10042
8859,12399
8859,14968
8859,19413
8859,23833
8860,6737
8860,13590
8860,15800
8862,1711
8862,2167
8862,3419
8862,10665
8862,11762
8862,16630
8862,19101
8862,19496
8862,21672
8864,7367
8865,12507
8865,15565
8865,17978
8866,5879
8867,2386
8867,13288
8869,8784
8869,21237
8871,193
8872,8872
8872,23191
8873,23572
8873,24581
8875,2718
8875,6463
8875,10349
8875,10591
8875,13838
8875,14850
8875,18568
8875,20479
8875,23801
8876,7650
8877,8877
8877,18078
8879,18389
8879,19752
8879,22994
8880,13501
8880,22239
8880,23172
8881,15281
8882,14100
8883,2680
8883,14097
8883,14692
8883,19114
8884,6158
8884,6283
8884,10804
8884,12374
8884,15824
8884,21553
8884,23081
8884,23210
8885,10713
8885,13327
8885,16072
8885,16591
8885,18565
8888,11138
8888,12729
8888,21574
8888,22663
8889,14582
8890,17702
8891,16252
8892,6128
8892,6463
8892,13838
8892,14850
8892,18558
8892,19425
8893,4703
8893,7400
8893,8402
8893,8570
8893,9681
8893,20897
8893,22151
8894,2057
8894,7232
8895,4363
8895,7950
8895,16404
8897,1442
8897,2047
8897,4820
8897,11289
8897,17311
8897,21075
8898,18662
8902,1290
8902,14912
8902,21210
8902,23301
8903,8846
8903,12855
8903,14579
8903,15598
8903,20835
8903,22743
8904,10608
8904,12937
8904,14605
8904,14729
8904,22052
8904,24694
8905,9703
8906,9359
8906,13818
8906,20571
8907,4840
8907,10624
8907,10659
8907,11076
8907,17960
8907,18062
8907,18990
8907,20454
8907,21318
8907,22046
8907,22898
8908,5079
8908,13842
8908,23886
8908,24755
8912,8723
8912,8912
8912,10681
8912,10837
8912,15241
8912,18516
8912,18558
8912,23510
8913,17525
8916,1227
8916,1556
8916,3710
8916,4398
8916,6903
8916,13461
8916,15167
8916,18636
8916,22955
8917,4864
8917,5665
8917,14675
8917,16141
8917,19192
8917,19967
8917,20761
8917,22408
8918,7336
8918,12062
8918,12594
8920,20642
8923,2027
8923,4448
8923,6115
8923,8755
8924,17188
8925,16627
8925,17266
8925,17522
8925,22653
8929,24486
8930,11289
8930,13191
8930,15321
8930,16033
8930,19246
8930,23498
8931,6510
8931,13070
8931,19514
8931,24111
8932,23841
8933,10519
8933,11874
8933,16114
8933,18456
8933,22609
8933,22694
8933,23244
8933,24214
8933,24351
8935,7726
8935,19332
8936,1928
8936,10337
8936,17497
8936,19114
8936,20431
8936,22828
8936,24360
8937,2921
8937,4309
8937,6159
8937,10824
8937,11075
8937,12830
8937,14102
8937,15964
8937,19038
8937,22842
8938,5030
8938,8376
8938,12286
8938,21175
8940,17408
8940,20292
8941,11260
8942,4327
8942,8846
8942,19541
8942,21622
8943,468
8943,1485
8943,6717
8943,12561
8945,17752
8945,19059
8945,20637
8945,21792
8945,22522
8945,22712
8948,13341
8948,16358
8949,2197
8949,5628
8949,9142
8949,14773
8949,23567
8949,24295
8950,3869
8950,11128
8950,20667
8953,7841
8953,12102
8955,512
8955,3373
8955,5116
8955,6386
8955,21328
8955,25224
8957,2639
8957,5528
8957,6198
8957,9022
8957,9938
8957,12325
8957,17690
8957,18350
8957,23158
8958,1950
8958,3605
8958,4599
8958,7686
8958,12814
8958,15325
8958,15760
8958,17324
8958,24929
8960,1301
8960,3529
8960,4411
8960,7060
8960,11597
8960,12548
8960,18534
8960,21775
8961,3860
8963,15118
8963,17136
8964,1027
8964,2811
8964,3360
8964,21907
8964,23721
8967,8713
8967,11475
8968,10145
8968,10819
8968,13050
8968,14557
8968,19052
8970,11449
8970,22506
8971,3187
8971,9053
8973,18704
8973,24687
8974,1375
8974,6316
8975,7840
8975,11141
8976,1686
8976,7658
8977,4943
8977,5232
8978,2915
8978,22483
8979,4309
8979,7669
8979,13296
8979,14795
8979,17364
8979,22127
8981,2829
8981,9385
8981,12484
8981,15096
8981,17749
8981,18235
8981,23381
8985,1820
8985,7840
8985,19059
8985,19569
8985,21536
8986,23312
8987,6890
8987,10760
8987,12062
8987,13050
8987,17194
8987,18956
8987,21739
8988,3319
8988,12836
8988,13315
8988,17710
8988,20672
8988,21752
8988,23301
8992,9931
8992,23301
8992,25062
8993,10244
8993,10318
8993,14097
8993,20431
8993,22216
8993,22599
8994,9107
8994,24786
8997,435
8997,1084
8997,4783
8997,10824
8997,19101
8997,20637
8997,20741
8997,20947
8997,20987
8997,24933
8997,25198
8999,11403
8999,12391
8999,12829
8999,15568
8999,21051
9000,8570
9000,22239
9002,3879
9003,5696
9003,5939
9003,6036
9003,10451
9003,12782
9003,16506
9003,20077
9003,20268
9003,22682
9004,15964
9004,20517
9004,24102
9005,632
9005,1097
9005,1264
9005,3605
9005,4315
9005,7686
9005,11780
9005,15402
9005,15760
9005,16601
9005,17142
9005,24929
9006,4120
9007,22025
9008,3873
9009,146
9009,9850
9009,11814
9009,13631
9010,3477
9011,14867
9014,436
9014,13869
9014,18891
9016,695
9016,806
9018,9200
9018,10462
9018,21533
9018,22216
9018,22611
9018,24307
9018,25495
9019,2187
9019,4059
9019,6582
9019,7403
9019,7710
9019,8728
9019,9174
9019,12430
9019,13118
9019,15227
9019,19828
9019,22051
9019,22486
9019,22840
9019,25049
9021,272
9021,523
9021,4546
9021,7816
9021,8728
9021,11259
9021,13118
9021,14757
9021,15964
9021,16595
9021,18761
9021,20517
9021,20776
9021,21719
9022,13252
9023,23779
9024,5828
9024,6198
9024,8691
9024,9022
9024,12860
9024,13252
9024,19682
9024,19911
9024,25012
9025,468
9025,12089
9025,19812
9025,21175
9027,3578
9027,4581
9027,8463
9027,24019
9029,10863
9029,20990
9030,4466
9030,11260
9030,11317
9030,12668
9030,16985
9032,1008
9032,8653
9032,15025
9032,22403
9032,23407
9033,4869
9034,11135
9034,15246
9034,18587
9034,24824
9034,25206
9034,25222
9036,5180
9036,7801
9036,11490
9036,12277
9036,12484
9036,13045
9036,13112
9036,17749
9036,22790
9037,3733
9037,5820
9037,6750
9037,15596
9038,13392
9038,18914
9038,21910
9038,23613
9039,1032
9039,3525
9039,8275
9039,12918
9039,14940
9039,20445
9039,23705
9042,1310
9042,8794
9042,11118
9042,14084
9042,16567
9042,17382
9046,23997
9048,1032
9048,2840
9048,4327
9048,9158
9048,11771
9048,15483
9049,10587
9049,15783
9049,17323
9049,17838
9049,18735
9050,10608
9050,13971
9050,18761
9051,4538
9051,5707
9051,5964
9051,17449
9052,16128
9053,17315
9055,18794
9057,1227
9057,1556
9057,6123
9057,11449
9058,2436
9058,15615
9058,24737
9059,468
9059,10244
9059,12592
9059,20762
9059,21175
9059,23667
9060,3860
9060,5415
9060,10167
9060,20255
9060,24517
9063,6198
9063,17616
9063,22219
9064,1390
9064,22248
9066,1006
9066,1850
9066,8570
9066,9900
9066,11728
9066,11919
9066,19033
9066,19657
9066,22239
9068,105
9068,2976
9068,13945
9068,14833
9068,20254
9069,2936
9069,3164
9069,8734
9069,12957
9069,13737
9069,18684
9069,19224
9069,20353
9069,21818
9069,24697
9071,3228
9071,4870
9071,5030
9071,6498
9071,8506
9071,16409
9071,20682
9072,4969
9072,6510
9072,11415
9072,15800
9073,9817
9073,12550
9073,14304
9074,5373
9074,8371
9074,11158
9074,15079
9075,1994
9075,14849
9075,15561
9075,15981
9075,18704
9075,19694
9075,23981
9076,3207
9077,15918
9078,15607
9078,22522
9079,497
9079,3384
9079,3523
9079,4713
9079,5247
9079,5790
9079,6037
9079,6407
9079,8636
9079,9956
9079,9969
9079,11475
9079,12087
9079,17380
9079,17600
9079,19518
9079,20759
9079,21336
9080,7891
9080,9614
9080,14477
9080,14616
9080,24279
9081,163
9081,10728
9081,15942
9082,111
9082,2649
9082,16343
9082,21766
9082,22806
9083,12821
9083,13816
9083,18053
9083,23454
9085,9709
9086,11006
9089,8159
9090,4146
9090,8253
9090,12493
9090,13676
9090,19900
9091,14212
9091,18708
9092,2859
9092,25097
9093,8779
9093,9469
9093,18125
9093,19826
9093,20670
9094,4079
9094,23860
9095,21493
9096,5474
9096,5586
9096,12124
9096,12550
9096,15683
9096,17207
9096,20868
9096,21933
9097,5754
9100,40
9100,8404
9100,11379
9100,11437
9100,15607
9100,22074
9100,22712
9100,25314
9101,8426
9101,23913
9102,201
9102,8490
9102,11672
9102,14000
9103,6972
9103,14569
9103,14650
9103,15833
9103,18946
9103,24015
9104,11931
9104,16020
9105,15996
9105,16643
9105,17587
9106,19193
9109,4672
9110,3521
9112,1546
9112,14897
9114,8494
9114,12211
9115,9425
9116,1810
9116,4295
9116,5690
9116,6489
9116,6830
9116,13737
9116,17750
9116,23381
9116,24447
9117,2921
9117,6795
9117,7108
9118,6561
9118,10191
9119,8485
9121,9938
9121,10123
9121,10441
9121,11566
9121,12556
9121,14064
9121,17807
9121,18021
9121,22760
9122,16422
9122,17199
9122,20159
9123,6907
9123,9025
9123,9209
9123,10965
9123,12089
9123,18951
9123,19245
9123,20006
9123,24387
9126,55
9126,850
9126,6904
9126,10584
9126,15150
9126,16733
9126,23454
9126,24380
9127,7596
9127,13047
9128,24147
9129,15340
9129,17197
9130,8459
9133,8269
9133,12638
9133,13112
9133,15902
9133,21633
9133,22790
9134,2513
9134,13968
9134,14849
9134,15803
9134,16859
9134,19909
9134,21749
9136,10719
9138,2505
9139,13333
9139,18914
9140,21341
9141,1279
9141,1326
9141,1429
9141,1541
9141,2472
9141,3560
9141,8757
9141,10349
9141,10680
9141,17843
9141,18665
9141,22360
9142,6953
9142,8925
9142,10767
9142,11752
9143,1043
9143,23841
9144,4318
9144,8734
9144,13737
9147,5821
9148,1193
9149,11561
9150,365
9150,2971
9150,8636
9150,9931
9150,15025
9150,17380
9150,17562
9150,18282
9150,23301
9150,23511
9151,9670
9152,4685
9152,13414
9152,18219
9153,14769
9154,1095
9155,11437
9155,17068
9156,5728
9157,2092
9157,5035
9157,9988
9157,25454
9158,1032
9158,7463
9158,12935
9158,13281
9158,16199
9158,17145
9158,23549
9159,519
9159,6809
9159,10316
9159,13037
9159,24664
9159,25545
9160,3393
9160,6679
9160,7441
9160,7891
9160,7906
9160,7949
9160,9614
9160,10231
9160,10926
9160,14477
9160,15366
9160,18120
9160,18453
9165,295
9165,1280
9165,9552
9165,18360
9165,21153
9166,5879
9170,3691
9171,738
9171,1427
9171,5354
9171,6514
9171,10511
9171,12782
9171,18815
9171,19615
9171,22055
9171,24875
9172,2830
9172,19879
